bhk,rent,size,bathroom,log_rent,log_size,floor_number,total_floors,is_ground_floor,is_top_floor,floor_ratio,furnishing_encoded,area type_Super Area,city_Chennai,city_Delhi,city_Hyderabad,city_Kolkata,city_Mumbai,tenant preferred_Bachelors/Family,tenant preferred_Family,point of contact_Contact Owner
2,5200,650,1,8.556606193773073,6.478509642208569,1.0,2.0,0,0,0.5,0,False,False,False,False,True,False,False,False,True
2,25000,1000,2,10.12667110305036,6.90875477931522,1.0,1.0,0,1,1.0,2,True,False,False,False,True,False,True,False,True
2,12500,680,2,9.433563920090563,6.523562306149512,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,True,False,True
2,8500,720,2,9.04793908261736,6.580639137284949,0.0,1.0,1,0,0.0,0,False,False,False,False,True,False,True,False,True
2,3500,500,1,8.160803920954665,6.2166061010848646,4.0,5.0,0,0,0.8,0,False,False,False,False,True,False,False,False,True
2,7000,800,1,8.853808274977197,6.68586094706836,0.0,2.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
1,3000,160,1,8.006700845440367,5.081404364984463,0.0,1.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
2,14000,1200,2,9.546884034617925,7.0909098220799835,1.0,2.0,0,0,0.5,0,False,False,False,False,True,False,True,False,False
1,18000,700,1,9.798182590890704,6.55250788703459,0.0,4.0,1,0,0.0,2,True,False,False,False,True,False,True,False,True
1,3500,1000,1,8.160803920954665,6.90875477931522,0.0,1.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
2,16000,1250,2,9.680406499268875,7.1316985104669115,0.0,1.0,1,0,0.0,0,True,False,False,False,True,False,True,False,False
4,35000,1600,3,10.463131911491967,7.3783837129967145,0.0,3.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
2,21000,700,1,9.952325334619427,6.55250788703459,0.0,2.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
1,4500,450,1,8.412054873292933,6.111467339502679,0.0,2.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
2,15000,839,2,9.61587214452889,6.733401891837359,1.0,3.0,0,0,0.333,1,True,False,False,False,True,False,True,False,True
1,4500,230,1,8.412054873292933,5.442417710521793,0.0,3.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
1,5500,1800,1,8.612685172875459,7.496097345175956,0.0,2.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
2,8500,800,2,9.04793908261736,6.68586094706836,1.0,2.0,0,0,0.5,0,True,False,False,False,True,False,True,False,True
1,5000,500,1,8.517393171418904,6.2166061010848646,0.0,1.0,1,0,0.0,1,False,False,False,False,True,False,True,False,True
2,8500,620,1,9.04793908261736,6.431331081933479,0.0,1.0,1,0,0.0,0,False,False,False,False,True,False,False,False,True
2,9000,650,1,9.105090961257085,6.478509642208569,2.0,3.0,0,0,0.667,0,False,False,False,False,True,False,True,False,True
1,7500,550,1,8.922791623969637,6.311734809152915,1.0,2.0,0,0,0.5,1,True,False,False,False,True,False,True,False,False
2,7000,450,2,8.853808274977197,6.111467339502679,1.0,3.0,0,0,0.333,2,False,False,False,False,True,False,False,False,True
3,15000,1350,2,9.61587214452889,7.208600337960199,1.0,2.0,0,0,0.5,0,False,False,False,False,True,False,False,True,True
2,7000,600,2,8.853808274977197,6.398594934535208,2.0,2.0,0,1,1.0,1,True,False,False,False,True,False,True,False,True
3,10000,1200,1,9.210440366976517,7.0909098220799835,2.0,4.0,0,0,0.5,2,True,False,False,False,True,False,True,False,True
2,7000,700,1,8.853808274977197,6.55250788703459,1.0,2.0,0,0,0.5,0,True,False,False,False,True,False,True,False,False
3,3200,800,2,8.071218539969863,6.68586094706836,1.0,3.0,0,0,0.333,2,False,False,False,False,True,False,True,False,True
2,6000,600,1,8.699681400989514,6.398594934535208,0.0,3.0,1,0,0.0,1,False,False,False,False,True,False,True,False,True
2,12000,900,2,9.392745258631441,6.803505257608338,1.0,3.0,0,0,0.333,0,True,False,False,False,True,False,True,False,True
2,6000,750,1,8.699681400989514,6.621405651764134,0.0,1.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
3,10000,1250,2,9.210440366976517,7.1316985104669115,1.0,2.0,0,0,0.5,0,True,False,False,False,True,False,True,False,True
3,12000,1000,3,9.392745258631441,6.90875477931522,2.0,2.0,0,1,1.0,1,True,False,False,False,True,False,True,False,True
2,8000,600,1,8.987321812850125,6.398594934535208,0.0,2.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
2,5300,650,1,8.575650760987806,6.478509642208569,1.0,1.0,0,1,1.0,0,False,False,False,False,True,False,True,False,True
2,5000,450,1,8.517393171418904,6.111467339502679,2.0,3.0,0,0,0.667,0,False,False,False,False,True,False,False,False,True
3,8500,800,2,9.04793908261736,6.68586094706836,0.0,2.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
3,22000,1000,2,9.99884318585288,6.90875477931522,0.0,3.0,1,0,0.0,1,False,False,False,False,True,False,True,False,True
2,7000,1000,1,8.853808274977197,6.90875477931522,0.0,3.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
3,25000,1400,3,10.12667110305036,7.244941546337007,5.0,5.0,0,1,1.0,2,False,False,False,False,True,False,False,False,False
2,7000,600,1,8.853808274977197,6.398594934535208,1.0,4.0,0,0,0.25,1,False,False,False,False,True,False,False,False,True
2,15000,723,1,9.61587214452889,6.584791392385716,0.0,3.0,1,0,0.0,2,False,False,False,False,True,False,False,True,True
1,6000,320,1,8.699681400989514,5.771441123130016,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,True,False,True
2,8000,900,1,8.987321812850125,6.803505257608338,0.0,3.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
3,40000,1400,2,10.596659732783579,7.244941546337007,0.0,2.0,1,0,0.0,2,False,False,False,False,True,False,True,False,False
1,6000,2160,1,8.699681400989514,7.6783263565068856,1.0,2.0,0,0,0.5,1,True,False,False,False,True,False,False,False,True
2,15000,650,1,9.61587214452889,6.478509642208569,0.0,2.0,1,0,0.0,1,False,False,False,False,True,False,True,False,True
2,6500,800,1,8.77971129020447,6.68586094706836,1.0,1.0,0,1,1.0,1,True,False,False,False,True,False,True,False,True
3,8000,800,1,8.987321812850125,6.68586094706836,2.0,3.0,0,0,0.667,1,True,False,False,False,True,False,True,False,True
1,5500,500,1,8.612685172875459,6.2166061010848646,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,True,False,True
3,9000,1700,2,9.105090961257085,7.438971592395862,1.0,2.0,0,0,0.5,1,True,False,False,False,True,False,True,False,True
1,6000,130,1,8.699681400989514,4.875197323201151,0.0,2.0,1,0,0.0,1,False,False,False,False,True,False,True,False,True
1,15000,505,1,9.61587214452889,6.226536669287466,0.0,3.0,1,0,0.0,2,True,False,False,False,True,False,True,False,True
4,30000,4000,3,10.308985993422082,8.294299608857235,0.0,3.0,1,0,0.0,2,True,False,False,False,True,False,True,False,False
3,30000,1250,2,10.308985993422082,7.1316985104669115,0.0,2.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
1,5000,700,1,8.517393171418904,6.55250788703459,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,True,False,True
2,15000,900,1,9.61587214452889,6.803505257608338,0.0,1.0,1,0,0.0,0,True,False,False,False,True,False,False,False,True
1,6500,650,1,8.77971129020447,6.478509642208569,1.0,1.0,0,1,1.0,1,True,False,False,False,True,False,True,False,True
2,4500,750,1,8.412054873292933,6.621405651764134,0.0,1.0,1,0,0.0,2,True,False,False,False,True,False,True,False,True
2,7000,450,1,8.853808274977197,6.111467339502679,0.0,3.0,1,0,0.0,0,False,False,False,False,True,False,True,False,True
1,6500,350,1,8.77971129020447,5.860786223465865,1.0,2.0,0,0,0.5,1,False,False,False,False,True,False,True,False,True
1,17500,480,2,9.770013301136158,6.175867270105761,1.0,2.0,0,0,0.5,2,False,False,False,False,True,False,False,False,True
2,10000,900,1,9.210440366976517,6.803505257608338,0.0,3.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
1,1500,200,1,7.313886831633462,5.303304908059076,0.0,2.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
3,25000,1100,3,10.12667110305036,7.00397413672268,2.0,3.0,0,0,0.667,0,True,False,False,False,True,False,True,False,True
2,12000,800,1,9.392745258631441,6.68586094706836,1.0,2.0,0,0,0.5,0,False,False,False,False,True,False,True,False,True
3,7500,1000,2,8.922791623969637,6.90875477931522,0.0,2.0,1,0,0.0,2,False,False,False,False,True,False,True,False,True
1,7000,800,1,8.853808274977197,6.68586094706836,1.0,2.0,0,0,0.5,0,False,False,False,False,True,False,True,False,True
3,10000,1190,2,9.210440366976517,7.0825485693553,1.0,2.0,0,0,0.5,0,False,False,False,False,True,False,True,False,True
2,14000,900,2,9.546884034617925,6.803505257608338,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,False,False,False
2,15000,1500,2,9.61587214452889,7.313886831633462,0.0,2.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
2,6500,600,1,8.77971129020447,6.398594934535208,2.0,3.0,0,0,0.667,0,True,False,False,False,True,False,True,False,True
3,10000,800,1,9.210440366976517,6.68586094706836,0.0,4.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
2,10500,800,2,9.259225769705994,6.68586094706836,1.0,2.0,0,0,0.5,0,False,False,False,False,True,False,False,True,True
3,10000,900,2,9.210440366976517,6.803505257608338,0.0,3.0,1,0,0.0,1,False,False,False,False,True,False,True,False,True
1,5000,350,1,8.517393171418904,5.860786223465865,0.0,3.0,1,0,0.0,1,False,False,False,False,True,False,True,False,True
2,9000,800,1,9.105090961257085,6.68586094706836,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,True,False,True
2,20000,1600,2,9.90353755128617,7.3783837129967145,0.0,3.0,1,0,0.0,0,False,False,False,False,True,False,False,False,True
3,35000,1012,2,10.463131911491967,6.920671504248683,2.0,3.0,0,0,0.667,1,False,False,False,False,True,False,True,False,True
3,15000,1200,2,9.61587214452889,7.0909098220799835,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,False,False,True
2,20000,700,1,9.90353755128617,6.55250788703459,1.0,2.0,0,0,0.5,2,True,False,False,False,True,False,True,False,True
2,12000,1000,1,9.392745258631441,6.90875477931522,1.0,3.0,0,0,0.333,1,True,False,False,False,True,False,True,False,True
2,8000,800,1,8.987321812850125,6.68586094706836,0.0,3.0,1,0,0.0,0,False,False,False,False,True,False,False,False,True
1,3000,500,1,8.006700845440367,6.2166061010848646,0.0,1.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
3,20000,1200,2,9.90353755128617,7.0909098220799835,0.0,1.0,1,0,0.0,1,False,False,False,False,True,False,False,False,True
1,9000,450,1,9.105090961257085,6.111467339502679,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,False,False,False
3,13000,950,2,9.472781556562168,6.85751406254539,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,True,False,True
1,7000,350,1,8.853808274977197,5.860786223465865,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,True,False,False
1,9000,450,1,9.105090961257085,6.111467339502679,0.0,3.0,1,0,0.0,0,False,False,False,False,True,False,True,False,False
1,9000,550,1,9.105090961257085,6.311734809152915,0.0,2.0,1,0,0.0,1,False,False,False,False,True,False,False,False,True
2,10000,300,1,9.210440366976517,5.707110264748875,0.0,1.0,1,0,0.0,0,False,False,False,False,True,False,False,False,True
3,15000,1250,2,9.61587214452889,7.1316985104669115,0.0,3.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
2,7000,700,1,8.853808274977197,6.55250788703459,2.0,3.0,0,0,0.667,0,True,False,False,False,True,False,True,False,True
3,8000,812,2,8.987321812850125,6.70073110954781,0.0,3.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
2,8000,550,1,8.987321812850125,6.311734809152915,0.0,2.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
1,5000,500,1,8.517393171418904,6.2166061010848646,0.0,1.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
1,14000,320,1,9.546884034617925,5.771441123130016,1.0,2.0,0,0,0.5,2,False,False,False,False,True,False,False,False,True
2,5000,600,1,8.517393171418904,6.398594934535208,0.0,2.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
2,5000,420,1,8.517393171418904,6.042632833682381,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,False,False,True
3,12000,1100,1,9.392745258631441,7.00397413672268,0.0,2.0,1,0,0.0,0,True,False,False,False,True,False,False,False,True
1,3200,220,1,8.071218539969863,5.3981627015177525,3.0,4.0,0,0,0.75,0,True,False,False,False,True,False,True,False,True
2,8500,700,2,9.04793908261736,6.55250788703459,0.0,2.0,1,0,0.0,1,False,False,False,False,True,False,True,False,True
3,16000,1200,2,9.680406499268875,7.0909098220799835,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,True,False,False
2,14000,800,2,9.546884034617925,6.68586094706836,0.0,3.0,1,0,0.0,0,False,False,False,False,True,False,True,False,True
1,8000,300,1,8.987321812850125,5.707110264748875,0.0,1.0,1,0,0.0,2,False,False,False,False,True,False,False,False,False
2,7000,650,1,8.853808274977197,6.478509642208569,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,True,False,True
1,8000,600,1,8.987321812850125,6.398594934535208,1.0,2.0,0,0,0.5,2,True,False,False,False,True,False,True,False,True
1,3000,350,1,8.006700845440367,5.860786223465865,0.0,3.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
1,3800,500,1,8.24301946898925,6.2166061010848646,1.0,3.0,0,0,0.333,0,False,False,False,False,True,False,False,False,True
1,6500,400,1,8.77971129020447,5.993961427306569,1.0,1.0,0,1,1.0,0,True,False,False,False,True,False,True,False,True
3,20000,1750,3,9.90353755128617,7.467942332285852,0.0,3.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
3,30000,1600,2,10.308985993422082,7.3783837129967145,3.0,3.0,0,1,1.0,0,True,False,False,False,True,False,True,False,True
1,8000,300,1,8.987321812850125,5.707110264748875,0.0,2.0,1,0,0.0,1,False,False,False,False,True,False,True,False,False
2,14000,1100,2,9.546884034617925,7.00397413672268,1.0,3.0,0,0,0.333,1,True,False,False,False,True,False,True,False,True
2,7200,830,1,8.881975184248867,6.7226297948554485,0.0,3.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
2,7000,600,2,8.853808274977197,6.398594934535208,0.0,2.0,1,0,0.0,1,False,False,False,False,True,False,True,False,True
1,7000,500,2,8.853808274977197,6.2166061010848646,1.0,2.0,0,0,0.5,0,True,False,False,False,True,False,False,False,True
2,7500,900,1,8.922791623969637,6.803505257608338,1.0,2.0,0,0,0.5,0,False,False,False,False,True,False,True,False,True
2,8500,1250,2,9.04793908261736,7.1316985104669115,0.0,1.0,1,0,0.0,0,False,False,False,False,True,False,False,True,True
2,12000,700,1,9.392745258631441,6.55250788703459,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,False,False,False
1,8500,850,2,9.04793908261736,6.7464121285733745,0.0,1.0,1,0,0.0,0,False,False,False,False,True,False,False,False,True
2,9500,550,1,9.15915233520675,6.311734809152915,0.0,1.0,1,0,0.0,0,False,False,False,False,True,False,True,False,True
2,7500,550,2,8.922791623969637,6.311734809152915,0.0,1.0,1,0,0.0,2,False,False,False,False,True,False,True,False,True
2,12000,1200,1,9.392745258631441,7.0909098220799835,0.0,1.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
3,20000,1100,2,9.90353755128617,7.00397413672268,0.0,1.0,1,0,0.0,0,False,False,False,False,True,False,False,False,False
2,8500,650,1,9.04793908261736,6.478509642208569,0.0,1.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
3,20000,1050,2,9.90353755128617,6.957497370876951,0.0,1.0,1,0,0.0,0,False,False,False,False,True,False,False,False,False
2,6000,960,2,8.699681400989514,6.8679744089702925,0.0,2.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
2,5500,650,2,8.612685172875459,6.478509642208569,1.0,1.0,0,1,1.0,0,False,False,False,False,True,False,True,False,True
1,7000,550,1,8.853808274977197,6.311734809152915,0.0,2.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
2,7000,500,2,8.853808274977197,6.2166061010848646,0.0,1.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
1,6500,450,1,8.77971129020447,6.111467339502679,3.0,4.0,0,0,0.75,0,True,False,False,False,True,False,False,True,True
2,10000,850,2,9.210440366976517,6.7464121285733745,1.0,2.0,0,0,0.5,0,True,False,False,False,True,False,False,False,True
1,5200,300,1,8.556606193773073,5.707110264748875,0.0,3.0,1,0,0.0,0,False,False,False,False,True,False,True,False,False
2,13000,1000,3,9.472781556562168,6.90875477931522,1.0,2.0,0,0,0.5,1,False,False,False,False,True,False,True,False,True
2,7000,500,1,8.853808274977197,6.2166061010848646,1.0,3.0,0,0,0.333,0,False,False,False,False,True,False,True,False,True
2,12000,756,1,9.392745258631441,6.6293632534374485,0.0,3.0,1,0,0.0,1,False,False,False,False,True,False,True,False,True
1,15000,1000,1,9.61587214452889,6.90875477931522,2.0,3.0,0,0,0.667,0,True,False,False,False,True,False,True,False,True
1,5000,150,1,8.517393171418904,5.017279836814924,1.0,2.0,0,0,0.5,0,False,False,False,False,True,False,True,False,True
1,8000,800,1,8.987321812850125,6.68586094706836,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,False,False,True
2,8000,700,2,8.987321812850125,6.55250788703459,2.0,3.0,0,0,0.667,0,True,False,False,False,True,False,False,False,False
1,5000,420,1,8.517393171418904,6.042632833682381,3.0,3.0,0,1,1.0,0,True,False,False,False,True,False,False,False,True
2,10000,800,1,9.210440366976517,6.68586094706836,0.0,1.0,1,0,0.0,0,True,False,False,False,True,False,False,False,False
2,12000,288,1,9.392745258631441,5.666426688112432,2.0,3.0,0,0,0.667,0,False,False,False,False,True,False,False,False,True
2,8000,900,2,8.987321812850125,6.803505257608338,0.0,1.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
2,21000,850,2,9.952325334619427,6.7464121285733745,1.0,1.0,0,1,1.0,0,False,False,False,False,True,False,False,False,False
1,5000,350,1,8.517393171418904,5.860786223465865,1.0,1.0,0,1,1.0,0,False,False,False,False,True,False,False,False,True
2,9000,600,1,9.105090961257085,6.398594934535208,0.0,2.0,1,0,0.0,0,True,False,False,False,True,False,True,False,True
2,8000,1600,1,8.987321812850125,7.3783837129967145,0.0,2.0,1,0,0.0,1,False,False,False,False,True,False,False,False,True
2,7000,986,1,8.853808274977197,6.894670039433482,2.0,3.0,0,0,0.667,0,False,False,False,False,True,False,False,False,True
3,35000,1330,2,10.463131911491967,7.193685818395112,1.0,3.0,0,0,0.333,0,False,False,False,False,True,False,False,False,False
3,15000,1300,2,9.61587214452889,7.170888478512505,0.0,3.0,1,0,0.0,1,True,False,False,False,True,False,True,False,True
2,6200,800,1,8.732465848349879,6.68586094706836,0.0,2.0,1,0,0.0,0,False,False,False,False,True,False,False,False,True
2,9900,800,1,9.200391041122515,6.68586094706836,1.0,4.0,0,0,0.25,0,False,False,False,False,True,False,True,False,True
2,7000,850,1,8.853808274977197,6.7464121285733745,0.0,3.0,1,0,0.0,0,True,False,False,False,True,False,False,False,True
